event_id	pos_id	exon_a	exon_b	exon_c	intron_a	strand	gene_id	gene_name	label	SRR601500_junction_a_start	SRR601500_junction_a_end	SRR601500_junction_a	SRR601500_PSI	SRR604528_junction_a_start	SRR604528_junction_a_end	SRR604528_junction_a	SRR604528_PSI
RI_19684	RI@chrX@69080915-69081425	chrX:69079908-69080915	chrX:69081425-69081571	chrX:69079908-69081571	chrX:69080915-69081425	-	ENSG00000306747.1	ENSG00000306747	annotated	0	0	0		0	0	0	
RI_19685	RI@chrX@69080622-69080747	chrX:69079911-69080622	chrX:69080747-69080915	chrX:69079911-69080915	chrX:69080622-69080747	-	ENSG00000306747.1	ENSG00000306747	annotated	0	0	0		0	0	0	
RI_19686	RI@chrX@69080551-69080747	chrX:69079915-69080551	chrX:69080747-69080915	chrX:69079915-69080915	chrX:69080551-69080747	-	ENSG00000306747.1	ENSG00000306747	annotated	0	0	0		0	0	0	
RI_19687	RI@chrX@69080915-69081178	chrX:69080747-69080915	chrX:69081178-69081571	chrX:69080747-69081571	chrX:69080915-69081178	-	ENSG00000306747.1	ENSG00000306747	annotated	0	0	0		0	0	0	
RI_19688	RI@chrX@69083343-69083687	chrX:69083324-69083343	chrX:69083687-69083847	chrX:69083324-69083847	chrX:69083343-69083687	-	ENSG00000306747.1	ENSG00000306747	annotated	0	0	0		0	0	0	
RI_19689	RI@chrX@69083847-69084101	chrX:69083324-69083847	chrX:69084101-69084280	chrX:69083324-69084280	chrX:69083847-69084101	-	ENSG00000306747.1	ENSG00000306747	annotated	0	0	0		0	0	0	
RI_19690	RI@chrX@69083847-69084134	chrX:69083324-69083847	chrX:69084134-69084280	chrX:69083324-69084280	chrX:69083847-69084134	-	ENSG00000306747.1	ENSG00000306747	annotated	0	0	0		0	0	0	
RI_19691	RI@chrX@69083847-69084091	chrX:69083324-69083847	chrX:69084091-69084280	chrX:69083324-69084280	chrX:69083847-69084091	-	ENSG00000306747.1	ENSG00000306747	annotated	0	0	0		0	0	0	
RI_19692	RI@chrX@70289354-70289522	chrX:70289255-70289354	chrX:70289522-70289593	chrX:70289255-70289593	chrX:70289354-70289522	-	ENSG00000120509.12	PDZD11	annotated	6	3	26	0.14754098360655737	2	3	19	0.11627906976744186
RI_19693	RI@chrX@70429714-70429915	chrX:70429493-70429714	chrX:70429915-70430063	chrX:70429493-70430063	chrX:70429714-70429915	+	ENSG00000130055.14	GDPD2	annotated	3	7	7		10	17	14	0.4909090909090909
RI_19694	RI@chrX@70450305-70450639	chrX:70450169-70450305	chrX:70450639-70450783	chrX:70450169-70450783	chrX:70450305-70450639	+	ENSG00000082458.12	DLG3	annotated	4	1	56	0.042735042735042736	0	0	5	
RI_19695	RI@chrX@70500580-70500898	chrX:70500471-70500580	chrX:70500898-70500989	chrX:70500471-70500989	chrX:70500580-70500898	+	ENSG00000082458.12	DLG3	annotated	2	0	162	0.006134969325153374	1	1	41	0.023809523809523808
RI_19696	RI@chrX@71106137-71106354	chrX:71106000-71106137	chrX:71106354-71106426	chrX:71106000-71106426	chrX:71106137-71106354	-	ENSG00000285171.1	ENSG00000285171	annotated	0	0	0		0	0	0	
RI_19697	RI@chrX@71106137-71106340	chrX:71106000-71106137	chrX:71106340-71106426	chrX:71106000-71106426	chrX:71106137-71106340	-	ENSG00000285171.1	ENSG00000285171	annotated	0	0	0		0	0	0	
RI_19698	RI@chrX@71106137-71106359	chrX:71106000-71106137	chrX:71106359-71106426	chrX:71106000-71106426	chrX:71106137-71106359	-	ENSG00000285171.1	ENSG00000285171	annotated	0	0	0		0	0	0	
RI_19699	RI@chrX@71108346-71108599	chrX:71108277-71108346	chrX:71108599-71108695	chrX:71108277-71108695	chrX:71108346-71108599	-	ENSG00000147168.14	IL2RG	annotated	0	0	3		0	0	0	
RI_19700	RI@chrX@71110295-71110504	chrX:71110156-71110295	chrX:71110504-71110688	chrX:71110156-71110688	chrX:71110295-71110504	-	ENSG00000147168.14	IL2RG	annotated	0	0	0		0	0	3	
RI_19701	RI@chrX@71111050-71111425	chrX:71110897-71111050	chrX:71111425-71111571	chrX:71110897-71111571	chrX:71111050-71111425	-	ENSG00000285171.1	ENSG00000285171	annotated	2	0	3		0	2	4	
RI_19702	RI@chrX@71123720-71124159	chrX:71123594-71123720	chrX:71124159-71124388	chrX:71123594-71124388	chrX:71123720-71124159	+	ENSG00000184634.17	MED12	annotated	0	0	10	0.0	0	0	4	
RI_19703	RI@chrX@71123720-71124279	chrX:71123594-71123720	chrX:71124279-71124388	chrX:71123594-71124388	chrX:71123720-71124279	+	ENSG00000184634.17	MED12	annotated	0	4	0		0	12	0	
RI_19704	RI@chrX@71124388-71124976	chrX:71123594-71124388	chrX:71124976-71125146	chrX:71123594-71125146	chrX:71124388-71124976	+	ENSG00000184634.17	MED12	unannotated	0	0	0		1	0	0	
RI_19705	RI@chrX@71127467-71127893	chrX:71127336-71127467	chrX:71127893-71128120	chrX:71127336-71128120	chrX:71127467-71127893	+	ENSG00000184634.17	MED12	annotated	0	11	17	0.24444444444444444	3	2	12	0.1724137931034483
RI_19706	RI@chrX@71127467-71127848	chrX:71127336-71127467	chrX:71127848-71128120	chrX:71127336-71128120	chrX:71127467-71127848	+	ENSG00000184634.17	MED12	annotated	0	5	0		3	4	0	
RI_19707	RI@chrX@71128440-71128598	chrX:71128296-71128440	chrX:71128598-71129215	chrX:71128296-71129215	chrX:71128440-71128598	+	ENSG00000184634.17	MED12	annotated	0	0	32	0.0	0	0	22	0.0
RI_19708	RI@chrX@71128718-71129114	chrX:71128598-71128718	chrX:71129114-71129215	chrX:71128598-71129215	chrX:71128718-71129114	+	ENSG00000184634.17	MED12	annotated	4	0	9		0	4	11	0.15384615384615385
RI_19709	RI@chrX@71128853-71129114	chrX:71128598-71128853	chrX:71129114-71129215	chrX:71128598-71129215	chrX:71128853-71129114	+	ENSG00000184634.17	MED12	annotated	5	0	0		2	4	2	
RI_19710	RI@chrX@71129215-71129316	chrX:71129114-71129215	chrX:71129316-71129429	chrX:71129114-71129429	chrX:71129215-71129316	+	ENSG00000184634.17	MED12	annotated	1	3	10	0.16666666666666666	2	6	13	0.23529411764705882
RI_19711	RI@chrX@71129855-71130012	chrX:71129680-71129855	chrX:71130012-71130214	chrX:71129680-71130214	chrX:71129855-71130012	+	ENSG00000184634.17	MED12	annotated	2	3	0		2	3	0	
RI_19712	RI@chrX@71129855-71130035	chrX:71129680-71129855	chrX:71130035-71130214	chrX:71129680-71130214	chrX:71129855-71130035	+	ENSG00000184634.17	MED12	annotated	2	1	15	0.09090909090909091	2	1	7	
RI_19713	RI@chrX@71132206-71132377	chrX:71132073-71132206	chrX:71132377-71132538	chrX:71132073-71132538	chrX:71132206-71132377	+	ENSG00000184634.17	MED12	annotated	3	4	18	0.16279069767441862	0	2	23	0.041666666666666664
RI_19714	RI@chrX@71137383-71137558	chrX:71137187-71137383	chrX:71137558-71137635	chrX:71137187-71137635	chrX:71137383-71137558	+	ENSG00000184634.17	MED12	annotated	12	1	17	0.2765957446808511	11	5	21	0.27586206896551724
RI_19715	RI@chrX@71137383-71137561	chrX:71137187-71137383	chrX:71137561-71137635	chrX:71137187-71137635	chrX:71137383-71137561	+	ENSG00000184634.17	MED12	annotated	12	28	0	1.0	11	33	0	1.0
RI_19716	RI@chrX@71137392-71137558	chrX:71137187-71137392	chrX:71137558-71137635	chrX:71137187-71137635	chrX:71137392-71137558	+	ENSG00000184634.17	MED12	annotated	2	1	10	0.13043478260869565	2	5	7	
RI_19717	RI@chrX@71137392-71137561	chrX:71137187-71137392	chrX:71137561-71137635	chrX:71137187-71137635	chrX:71137392-71137561	+	ENSG00000184634.17	MED12	annotated	2	28	0	1.0	2	33	2	0.8974358974358975
RI_19718	RI@chrX@71137780-71137856	chrX:71137726-71137780	chrX:71137856-71137943	chrX:71137726-71137943	chrX:71137780-71137856	+	ENSG00000184634.17	MED12	annotated	46	43	0	1.0	38	48	2	0.9555555555555556
RI_19719	RI@chrX@71141370-71141883	chrX:71141230-71141370	chrX:71141883-71141964	chrX:71141230-71141964	chrX:71141370-71141883	+	ENSG00000184634.17	MED12	annotated	2	0	50	0.0196078431372549	0	4	34	0.05555555555555555
RI_19720	RI@chrX@71141414-71141883	chrX:71141230-71141414	chrX:71141883-71141964	chrX:71141230-71141964	chrX:71141414-71141883	+	ENSG00000184634.17	MED12	annotated	4	0	0		0	4	0	
RI_19721	RI@chrX@71147627-71148063	chrX:71147550-71147627	chrX:71148063-71148206	chrX:71147550-71148206	chrX:71147627-71148063	+	ENSG00000196338.15	NLGN3	annotated	33	71	2	0.9629629629629629	49	89	3	0.9583333333333334
RI_19722	RI@chrX@71148206-71148846	chrX:71147550-71148206	chrX:71148846-71148905	chrX:71147550-71148905	chrX:71148206-71148846	+	ENSG00000196338.15	NLGN3	annotated	2	1	6		2	1	2	
RI_19723	RI@chrX@71183702-71183911	chrX:71183382-71183702	chrX:71183911-71184013	chrX:71183382-71184013	chrX:71183702-71183911	-	ENSG00000228427.6	ENSG00000228427	annotated	1	0	0		1	1	0	
RI_19724	RI@chrX@71247510-71247734	chrX:71247345-71247510	chrX:71247734-71247906	chrX:71247345-71247906	chrX:71247510-71247734	-	ENSG00000147130.14	ZMYM3	annotated	2	3	43	0.054945054945054944	0	2	20	0.047619047619047616
RI_19725	RI@chrX@71290791-71291779	chrX:71290629-71290791	chrX:71291779-71291972	chrX:71290629-71291972	chrX:71290791-71291779	+	ENSG00000147140.17	NONO	annotated	0	6	161	0.018292682926829267	2	2	103	0.01904761904761905
RI_19726	RI@chrX@71290795-71291785	chrX:71290629-71290795	chrX:71291785-71291972	chrX:71290629-71291972	chrX:71290795-71291785	+	ENSG00000147140.17	NONO	annotated	0	169	0	1.0	2	110	0	1.0
RI_19727	RI@chrX@71290806-71291779	chrX:71290629-71290806	chrX:71291779-71291972	chrX:71290629-71291972	chrX:71290806-71291779	+	ENSG00000147140.17	NONO	annotated	0	6	0		2	2	0	
RI_19728	RI@chrX@71296660-71296851	chrX:71296565-71296660	chrX:71296851-71297047	chrX:71296565-71297047	chrX:71296660-71296851	+	ENSG00000147140.17	NONO	annotated	3	2	179	0.013774104683195593	1	0	116	0.004291845493562232
RI_19729	RI@chrX@71297047-71297377	chrX:71296851-71297047	chrX:71297377-71298508	chrX:71296851-71298508	chrX:71297047-71297377	+	ENSG00000147140.17	NONO	annotated	4	12	317	0.024615384615384615	4	7	195	0.02743142144638404
RI_19730	RI@chrX@71297047-71297361	chrX:71296851-71297047	chrX:71297361-71298508	chrX:71296851-71298508	chrX:71297047-71297361	+	ENSG00000147140.17	NONO	annotated	4	5	0		4	0	0	
RI_19731	RI@chrX@71297461-71297840	chrX:71297377-71297461	chrX:71297840-71297938	chrX:71297377-71297938	chrX:71297461-71297840	+	ENSG00000147140.17	NONO	annotated	48	314	0	1.0	29	203	0	1.0
RI_19732	RI@chrX@71297461-71297588	chrX:71297377-71297461	chrX:71297588-71298508	chrX:71297377-71298508	chrX:71297461-71297588	+	ENSG00000147140.17	NONO	annotated	48	9	0	1.0	29	10	0	1.0
RI_19733	RI@chrX@71297461-71298469	chrX:71297377-71297461	chrX:71298469-71298508	chrX:71297377-71298508	chrX:71297461-71298469	+	ENSG00000147140.17	NONO	annotated	48	58	0	1.0	29	32	0	1.0
RI_19734	RI@chrX@71297461-71297836	chrX:71297377-71297461	chrX:71297836-71297938	chrX:71297377-71297938	chrX:71297461-71297836	+	ENSG00000147140.17	NONO	annotated	48	24	290	0.11042944785276074	29	27	176	0.13725490196078433
RI_19735	RI@chrX@71297938-71298469	chrX:71297377-71297938	chrX:71298469-71298508	chrX:71297377-71298508	chrX:71297938-71298469	+	ENSG00000147140.17	NONO	annotated	30	58	270	0.14012738853503184	21	32	174	0.13216957605985039
RI_19736	RI@chrX@71298508-71298707	chrX:71297377-71298508	chrX:71298707-71301522	chrX:71297377-71301522	chrX:71298508-71298707	+	ENSG00000147140.17	NONO	unannotated	13	8	254	0.03969754253308128	8	5	144	0.04318936877076412
RI_19737	RI@chrX@71297938-71298478	chrX:71297836-71297938	chrX:71298478-71298508	chrX:71297836-71298508	chrX:71297938-71298478	+	ENSG00000147140.17	NONO	annotated	30	333	0	1.0	21	218	0	1.0
RI_19738	RI@chrX@71298816-71299942	chrX:71298707-71298816	chrX:71299942-71301522	chrX:71298707-71301522	chrX:71298816-71299942	+	ENSG00000147140.17	NONO	unannotated	12	13	218	0.05422993492407809	7	11	116	0.072
RI_19739	RI@chrX@71423239-71424017	chrX:71423117-71423239	chrX:71424017-71424066	chrX:71423117-71424066	chrX:71423239-71424017	+	ENSG00000147133.18	TAF1	annotated	4	17	0	1.0	3	8	0	
RI_19740	RI@chrX@71423239-71423974	chrX:71423117-71423239	chrX:71423974-71424066	chrX:71423117-71424066	chrX:71423239-71423974	+	ENSG00000147133.18	TAF1	annotated	4	0	9		3	2	5	
RI_19741	RI@chrX@71423264-71423974	chrX:71423117-71423264	chrX:71423974-71424066	chrX:71423117-71424066	chrX:71423264-71423974	+	ENSG00000147133.18	TAF1	annotated	4	0	0		2	2	0	
RI_19742	RI@chrX@71463888-71464414	chrX:71463824-71463888	chrX:71464414-71466005	chrX:71463824-71466005	chrX:71463888-71464414	+	ENSG00000147133.18	TAF1	annotated	54	28	0	1.0	33	17	0	1.0
RI_19743	RI@chrX@71544635-71547907	chrX:71544567-71544635	chrX:71547907-71548023	chrX:71544567-71548023	chrX:71544635-71547907	+	ENSG00000147162.15	OGT	annotated	35	99	29	0.6979166666666666	8	42	12	0.6756756756756757
RI_19744	RI@chrX@71545037-71547907	chrX:71544567-71545037	chrX:71547907-71548023	chrX:71544567-71548023	chrX:71545037-71547907	+	ENSG00000147162.15	OGT	annotated	33	99	0	1.0	15	42	0	1.0
RI_19745	RI@chrX@71663907-71664193	chrX:71663862-71663907	chrX:71664193-71664269	chrX:71663862-71664269	chrX:71663907-71664193	-	ENSG00000291017.2	ENSG00000291017	annotated	0	0	2		0	0	1	
RI_19746	RI@chrX@71761049-71761609	chrX:71761008-71761049	chrX:71761609-71761654	chrX:71761008-71761654	chrX:71761049-71761609	-	ENSG00000290714.2	ENSG00000290714	annotated	0	0	0		0	0	0	
RI_19747	RI@chrX@71761075-71761609	chrX:71761008-71761075	chrX:71761609-71761654	chrX:71761008-71761654	chrX:71761075-71761609	-	ENSG00000290714.2	ENSG00000290714	annotated	0	0	0		0	0	0	
RI_19748	RI@chrX@71823457-71823563	chrX:71823416-71823457	chrX:71823563-71823726	chrX:71823416-71823726	chrX:71823457-71823563	+	ENSG00000296354.1	ENSG00000296354	annotated	0	0	0		0	0	0	
RI_19749	RI@chrX@71869803-71870682	chrX:71869762-71869803	chrX:71870682-71870758	chrX:71869762-71870758	chrX:71869803-71870682	-	ENSG00000309173.1	ENSG00000309173	annotated	1	0	0		2	0	0	
RI_19750	RI@chrX@71869829-71870356	chrX:71869762-71869829	chrX:71870356-71870758	chrX:71869762-71870758	chrX:71869829-71870356	-	ENSG00000309173.1	ENSG00000309173	annotated	1	2	0		1	0	0	
RI_19751	RI@chrX@71870392-71870682	chrX:71870356-71870392	chrX:71870682-71870758	chrX:71870356-71870758	chrX:71870392-71870682	-	ENSG00000309173.1	ENSG00000309173	annotated	14	0	0		12	0	0	
RI_19752	RI@chrX@71870401-71870494	chrX:71870356-71870401	chrX:71870494-71870758	chrX:71870356-71870758	chrX:71870401-71870494	-	ENSG00000309173.1	ENSG00000309173	annotated	0	1	0		0	0	0	
RI_19753	RI@chrX@71870401-71870620	chrX:71870356-71870401	chrX:71870620-71870758	chrX:71870356-71870758	chrX:71870401-71870620	-	ENSG00000309173.1	ENSG00000309173	annotated	0	0	0		0	0	0	
RI_19754	RI@chrX@71870401-71870682	chrX:71870356-71870401	chrX:71870682-71870758	chrX:71870356-71870758	chrX:71870401-71870682	-	ENSG00000309173.1	ENSG00000309173	annotated	0	0	19	0.0	0	0	12	0.0
RI_19755	RI@chrX@72127710-72128164	chrX:72127110-72127710	chrX:72128164-72131915	chrX:72127110-72131915	chrX:72127710-72128164	-	ENSG00000242732.6	RTL5	annotated	12	3	110	0.06382978723404255	14	4	85	0.09574468085106383
RI_19756	RI@chrX@72196904-72197368	chrX:72196785-72196904	chrX:72197368-72198343	chrX:72196785-72198343	chrX:72196904-72197368	+	ENSG00000102309.15	PIN4	unannotated	7	6	144	0.04318936877076412	4	8	98	0.057692307692307696
RI_19757	RI@chrX@72273972-72275053	chrX:72273801-72273972	chrX:72275053-72275150	chrX:72273801-72275150	chrX:72273972-72275053	-	ENSG00000198034.11	RPS4X	annotated	71	4	1210	0.03006012024048096	70	1	1270	0.02719264649559556
RI_19758	RI@chrX@72330076-72330816	chrX:72329568-72330076	chrX:72330816-72330876	chrX:72329568-72330876	chrX:72330076-72330816	-	ENSG00000147099.21	HDAC8	annotated	25	20	2	0.9183673469387755	10	4	0	
RI_19759	RI@chrX@72567796-72567889	chrX:72567582-72567796	chrX:72567889-72568030	chrX:72567582-72568030	chrX:72567796-72567889	-	ENSG00000147099.21	HDAC8	annotated	2	4	0		1	2	3	
RI_19760	RI@chrX@72846945-72847130	chrX:72846885-72846945	chrX:72847130-72847277	chrX:72846885-72847277	chrX:72846945-72847130	+	ENSG00000184911.15	DMRTC1B	annotated	0	0	74	0.0	0	0	40	0.0
RI_19761	RI@chrX@72873697-72873882	chrX:72873550-72873697	chrX:72873882-72873942	chrX:72873550-72873942	chrX:72873697-72873882	-	ENSG00000269502.6	DMRTC1	annotated	0	0	74	0.0	0	0	41	0.0
RI_19762	RI@chrX@73002323-73002405	chrX:73002187-73002323	chrX:73002405-73002935	chrX:73002187-73002935	chrX:73002323-73002405	-	ENSG00000226725.3	PABPC1L2B-AS1	unannotated	0	0	3		0	0	2	
RI_19763	RI@chrX@73681116-73686596	chrX:73680955-73681116	chrX:73686596-73687111	chrX:73680955-73687111	chrX:73681116-73686596	+	ENSG00000204116.12	CHIC1	annotated	10	105	0	1.0	3	17	0	1.0
RI_19764	RI@chrX@73821029-73826115	chrX:73820656-73821029	chrX:73826115-73827984	chrX:73820656-73827984	chrX:73821029-73826115	-	ENSG00000229807.14	XIST	annotated	0	0	0		2	0	1	
RI_19765	RI@chrX@73944465-73944584	chrX:73944327-73944465	chrX:73944584-73944662	chrX:73944327-73944662	chrX:73944465-73944584	+	ENSG00000225470.10	JPX	annotated	1	1	16	0.058823529411764705	0	0	8	
RI_19766	RI@chrX@73944414-73944584	chrX:73944339-73944414	chrX:73944584-73944662	chrX:73944339-73944662	chrX:73944414-73944584	+	ENSG00000225470.10	JPX	annotated	23	1	0	1.0	14	0	0	
RI_19767	RI@chrX@73944462-73944584	chrX:73944339-73944462	chrX:73944584-73944662	chrX:73944339-73944662	chrX:73944462-73944584	+	ENSG00000225470.10	JPX	annotated	21	1	0	1.0	12	0	0	
RI_19768	RI@chrX@73947096-73947232	chrX:73946999-73947096	chrX:73947232-73947842	chrX:73946999-73947842	chrX:73947096-73947232	+	ENSG00000225470.10	JPX	annotated	1	0	0		5	6	0	
RI_19769	RI@chrX@73998844-73999609	chrX:73998768-73998844	chrX:73999609-74000496	chrX:73998768-74000496	chrX:73998844-73999609	+	ENSG00000225470.10	JPX	annotated	1	6	1		0	7	0	
RI_19770	RI@chrX@73998844-73999355	chrX:73998768-73998844	chrX:73999355-74000496	chrX:73998768-74000496	chrX:73998844-73999355	+	ENSG00000225470.10	JPX	annotated	1	5	0		0	3	0	
RI_19771	RI@chrX@73998844-73998954	chrX:73998768-73998844	chrX:73998954-74000496	chrX:73998768-74000496	chrX:73998844-73998954	+	ENSG00000225470.10	JPX	annotated	1	0	2		0	1	4	
RI_19772	RI@chrX@73998844-73999093	chrX:73998768-73998844	chrX:73999093-74000496	chrX:73998768-74000496	chrX:73998844-73999093	+	ENSG00000225470.10	JPX	annotated	1	7	0		0	2	0	
RI_19773	RI@chrX@73999051-73999186	chrX:73998954-73999051	chrX:73999186-74000496	chrX:73998954-74000496	chrX:73999051-73999186	+	ENSG00000225470.10	JPX	annotated	8	4	0		4	1	0	
RI_19774	RI@chrX@74281001-74281702	chrX:74280931-74281001	chrX:74281702-74281848	chrX:74280931-74281848	chrX:74281001-74281702	-	ENSG00000230590.13	FTX	unannotated	7	0	0		4	0	0	
RI_19775	RI@chrX@74281085-74281702	chrX:74280931-74281085	chrX:74281702-74281848	chrX:74280931-74281848	chrX:74281085-74281702	-	ENSG00000230590.13	FTX	unannotated	0	0	11	0.0	0	0	2	
RI_19776	RI@chrX@74737234-74739369	chrX:74732856-74737234	chrX:74739369-74739498	chrX:74732856-74739498	chrX:74737234-74739369	-	ENSG00000050030.16	NEXMIF	annotated	7	3	0		0	2	0	
RI_19777	RI@chrX@74739498-74740100	chrX:74732856-74739498	chrX:74740100-74744477	chrX:74732856-74744477	chrX:74739498-74740100	-	ENSG00000050030.16	NEXMIF	annotated	1	2	0		2	1	1	
RI_19778	RI@chrX@77683451-77683539	chrX:77681520-77683451	chrX:77683539-77684593	chrX:77681520-77684593	chrX:77683451-77683539	-	ENSG00000085224.23	ATRX	annotated	1	6	0		1	0	0	
RI_19779	RI@chrX@77988731-77989233	chrX:77988242-77988731	chrX:77989233-77990817	chrX:77988242-77990817	chrX:77988731-77989233	+	ENSG00000165240.22	ATP7A	unannotated	1	0	1		0	0	0	
RI_19780	RI@chrX@78009263-78011449	chrX:78009102-78009263	chrX:78011449-78012878	chrX:78009102-78012878	chrX:78009263-78011449	+	ENSG00000165240.22	ATP7A	unannotated	0	0	0		0	0	0	
RI_19781	RI@chrX@78011674-78011963	chrX:78011449-78011674	chrX:78011963-78012878	chrX:78011449-78012878	chrX:78011674-78011963	+	ENSG00000165240.22	ATP7A	unannotated	0	0	0		0	0	0	
RI_19782	RI@chrX@78137883-78137962	chrX:78137749-78137883	chrX:78137962-78138098	chrX:78137749-78138098	chrX:78137883-78137962	-	ENSG00000187325.5	TAF9B	annotated	3	3	46	0.061224489795918366	0	2	29	0.03333333333333333
RI_19783	RI@chrX@7843902-7843963	chrX:7843498-7843902	chrX:7843963-7844143	chrX:7843498-7844143	chrX:7843902-7843963	+	ENSG00000182583.13	VCX	annotated	1	0	0		2	0	0	
RI_19784	RI@chrX@80810245-80810409	chrX:80810140-80810245	chrX:80810409-80810575	chrX:80810140-80810575	chrX:80810245-80810409	+	ENSG00000289132.2	ENSG00000289132	annotated	2	2	0		0	0	0	
RI_19785	RI@chrX@83506767-83506909	chrX:83506659-83506767	chrX:83506909-83507093	chrX:83506659-83507093	chrX:83506767-83506909	-	ENSG00000301928.1	ENSG00000301928	annotated	0	0	0		0	0	0	
RI_19786	RI@chrX@85219275-85219816	chrX:85219050-85219275	chrX:85219816-85220021	chrX:85219050-85220021	chrX:85219275-85219816	+	ENSG00000235461.3	ENSG00000235461	unannotated	0	0	0		0	0	0	
RI_19787	RI@chrX@85247183-85247547	chrX:85246930-85247183	chrX:85247547-85247651	chrX:85246930-85247651	chrX:85247183-85247547	+	ENSG00000147180.17	ZNF711	annotated	7	3	13	0.2777777777777778	0	0	9	
RI_19788	RI@chrX@85247188-85247547	chrX:85246930-85247188	chrX:85247547-85247651	chrX:85246930-85247651	chrX:85247188-85247547	+	ENSG00000147180.17	ZNF711	annotated	3	3	3		0	0	0	
RI_19789	RI@chrX@86827812-86832106	chrX:86827766-86827812	chrX:86832106-86832604	chrX:86827766-86832604	chrX:86827812-86832106	+	ENSG00000126733.22	DACH2	unannotated	5	35	0	1.0	3	27	0	1.0
RI_19790	RI@chrX@87666880-87669329	chrX:87666475-87666880	chrX:87669329-87670050	chrX:87666475-87670050	chrX:87666880-87669329	+	ENSG00000102271.14	KLHL4	annotated	17	20	2	0.9024390243902439	3	2	0	
RI_19791	RI@chrX@9030360-9032130	chrX:9030261-9030360	chrX:9032130-9032161	chrX:9030261-9032161	chrX:9030360-9032130	-	ENSG00000177138.17	FAM9B	annotated	0	0	0		0	0	1	
RI_19792	RI@chrX@9032461-9032959	chrX:9032341-9032461	chrX:9032959-9033075	chrX:9032341-9033075	chrX:9032461-9032959	-	ENSG00000177138.17	FAM9B	annotated	0	0	0		0	0	0	
RI_19793	RI@chrX@92100251-92100595	chrX:92099979-92100251	chrX:92100595-92100700	chrX:92099979-92100700	chrX:92100251-92100595	-	ENSG00000289479.2	ENSG00000289479	annotated	0	0	0		0	0	0	
