event_id	pos_id	mse_n	exon	intron	strand	gene_id	gene_name	label	SRR601500_junction	SRR601500_PSI	SRR604528_junction	SRR604528_PSI
MSE_52462	MSE@chr7@156779655-156779732;156796389-156796492;156826605-156826744;156833753-156833792;156834478-156834595@156763795-156836813	5	chr7:156779655-156779732;chr7:156796389-156796492;chr7:156826605-156826744;chr7:156833753-156833792;chr7:156834478-156834595	chr7:156763795-156779655;chr7:156779732-156796389;chr7:156796492-156826605;chr7:156826744-156833753;chr7:156833792-156834478;chr7:156834595-156836813;chr7:156763795-156836813	-	ENSG00000105983.23	LMBR1	annotated	4;4;40;38;3;0;0	1.0	5;2;31;14;1;1;0	
MSE_52463	MSE@chr7@156796389-156796492;156826605-156826744;156833739-156833792@156763795-156836813	3	chr7:156796389-156796492;chr7:156826605-156826744;chr7:156833739-156833792	chr7:156763795-156796389;chr7:156796492-156826605;chr7:156826744-156833739;chr7:156833792-156836813;chr7:156763795-156836813	-	ENSG00000105983.23	LMBR1	annotated	31;40;0;25;0	1.0	24;31;0;9;0	1.0
MSE_52464	MSE@chr7@156796389-156796492;156826605-156826744;156833753-156833792@156763795-156836813	3	chr7:156796389-156796492;chr7:156826605-156826744;chr7:156833753-156833792	chr7:156763795-156796389;chr7:156796492-156826605;chr7:156826744-156833753;chr7:156833792-156836813;chr7:156763795-156836813	-	ENSG00000105983.23	LMBR1	annotated	31;40;38;25;0	1.0	24;31;14;9;0	1.0
MSE_52465	MSE@chr7@156833739-156833792;156836813-156836885@156826744-156892928	2	chr7:156833739-156833792;chr7:156836813-156836885	chr7:156826744-156833739;chr7:156833792-156836813;chr7:156836885-156892928;chr7:156826744-156892928	-	ENSG00000105983.23	LMBR1	annotated	0;25;34;3	0.8676470588235294	0;9;16;0	
MSE_52466	MSE@chr7@156833753-156833792;156834478-156834575;156836813-156836885@156826744-156892928	3	chr7:156833753-156833792;chr7:156834478-156834575;chr7:156836813-156836885	chr7:156826744-156833753;chr7:156833792-156834478;chr7:156834575-156836813;chr7:156836885-156892928;chr7:156826744-156892928	-	ENSG00000105983.23	LMBR1	annotated	38;3;1;34;3	0.8636363636363636	14;1;2;16;0	
MSE_52467	MSE@chr7@156833753-156833792;156834478-156834595;156836813-156836885@156826744-156892928	3	chr7:156833753-156833792;chr7:156834478-156834595;chr7:156836813-156836885	chr7:156826744-156833753;chr7:156833792-156834478;chr7:156834595-156836813;chr7:156836885-156892928;chr7:156826744-156892928	-	ENSG00000105983.23	LMBR1	annotated	38;3;0;34;3	0.8620689655172413	14;1;1;16;0	
MSE_52468	MSE@chr7@156833753-156833792;156836809-156836885@156826744-156892928	2	chr7:156833753-156833792;chr7:156836809-156836885	chr7:156826744-156833753;chr7:156833792-156836809;chr7:156836885-156892928;chr7:156826744-156892928	-	ENSG00000105983.23	LMBR1	annotated	38;0;34;3	0.8888888888888888	14;0;16;0	1.0
MSE_52469	MSE@chr7@156833753-156833792;156836813-156836885@156826744-156892928	2	chr7:156833753-156833792;chr7:156836813-156836885	chr7:156826744-156833753;chr7:156833792-156836813;chr7:156836885-156892928;chr7:156826744-156892928	-	ENSG00000105983.23	LMBR1	annotated	38;25;34;3	0.9150943396226415	14;9;16;0	1.0
MSE_52470	MSE@chr7@156834478-156834575;156836813-156836885@156833792-156892928	2	chr7:156834478-156834575;chr7:156836813-156836885	chr7:156833792-156834478;chr7:156834575-156836813;chr7:156836885-156892928;chr7:156833792-156892928	-	ENSG00000105983.23	LMBR1	annotated	3;1;34;0	1.0	1;2;16;0	
MSE_52471	MSE@chr7@156834478-156834595;156836813-156836885@156833792-156892928	2	chr7:156834478-156834595;chr7:156836813-156836885	chr7:156833792-156834478;chr7:156834595-156836813;chr7:156836885-156892928;chr7:156833792-156892928	-	ENSG00000105983.23	LMBR1	annotated	3;0;34;0	1.0	1;1;16;0	
MSE_52474	MSE@chr7@157163810-157163863;157164419-157164530;157169048-157169122@157139338-157170304	3	chr7:157163810-157163863;chr7:157164419-157164530;chr7:157169048-157169122	chr7:157139338-157163810;chr7:157163863-157164419;chr7:157164530-157169048;chr7:157169122-157170304;chr7:157139338-157170304	+	ENSG00000009335.19	UBE3C	annotated	12;0;0;28;0	1.0	6;0;0;12;0	
MSE_52475	MSE@chr7@157163810-157163863;157169048-157169122@157139338-157170304	2	chr7:157163810-157163863;chr7:157169048-157169122	chr7:157139338-157163810;chr7:157163863-157169048;chr7:157169122-157170304;chr7:157139338-157170304	+	ENSG00000009335.19	UBE3C	annotated	12;9;28;0	1.0	6;12;12;0	1.0
MSE_52477	MSE@chr7@157382246-157382377;157384867-157385008;157385541-157385611@157367483-157409795	3	chr7:157382246-157382377;chr7:157384867-157385008;chr7:157385541-157385611	chr7:157367483-157382246;chr7:157382377-157384867;chr7:157385008-157385541;chr7:157385611-157409795;chr7:157367483-157409795	+	ENSG00000105993.15	DNAJB6	annotated	372;422;640;18;0	1.0	148;183;246;9;0	1.0
MSE_52478	MSE@chr7@1574715-1574863;1575787-1575888@1570279-1579287	2	chr7:1574715-1574863;chr7:1575787-1575888	chr7:1570279-1574715;chr7:1574863-1575787;chr7:1575888-1579287;chr7:1570279-1579287	+	ENSG00000230487.10	PSMG3-AS1	annotated	6;17;7;0	1.0	10;7;4;0	
MSE_52479	MSE@chr7@1579287-1579404;1583162-1583269@1575888-1584384	2	chr7:1579287-1579404;chr7:1583162-1583269	chr7:1575888-1579287;chr7:1579404-1583162;chr7:1583269-1584384;chr7:1575888-1584384	+	ENSG00000230487.10	PSMG3-AS1	annotated	7;1;3;1		4;3;7;1	
MSE_52484	MSE@chr7@16421626-16421791;16422980-16423037@16420982-16434333	2	chr7:16421626-16421791;chr7:16422980-16423037	chr7:16420982-16421626;chr7:16421791-16422980;chr7:16423037-16434333;chr7:16420982-16434333	+	ENSG00000272537.2	ENSG00000272537	annotated	0;0;1;0		0;0;2;0	
MSE_52485	MSE@chr7@16434333-16434387;16449174-16449229@16423037-16451662	2	chr7:16434333-16434387;chr7:16449174-16449229	chr7:16423037-16434333;chr7:16434387-16449174;chr7:16449229-16451662;chr7:16423037-16451662	+	ENSG00000272537.2	ENSG00000272537	annotated	1;0;0;0		2;0;0;0	
MSE_52486	MSE@chr7@17150120-17150206;17168339-17168591@17144788-17259252	2	chr7:17150120-17150206;chr7:17168339-17168591	chr7:17144788-17150120;chr7:17150206-17168339;chr7:17168591-17259252;chr7:17144788-17259252	-	ENSG00000237773.9	ENSG00000237773	annotated	2;0;2;0		1;1;0;0	
MSE_52487	MSE@chr7@17150120-17150206;17168339-17168591@17144788-17205986	2	chr7:17150120-17150206;chr7:17168339-17168591	chr7:17144788-17150120;chr7:17150206-17168339;chr7:17168591-17205986;chr7:17144788-17205986	-	ENSG00000237773.9	ENSG00000237773	annotated	2;0;0;0		1;1;0;0	
MSE_52488	MSE@chr7@17150120-17150206;17168369-17168591@17144788-17259252	2	chr7:17150120-17150206;chr7:17168369-17168591	chr7:17144788-17150120;chr7:17150206-17168369;chr7:17168591-17259252;chr7:17144788-17259252	-	ENSG00000237773.9	ENSG00000237773	annotated	2;0;2;0		1;0;0;0	
MSE_52489	MSE@chr7@17150120-17150206;17168369-17168591@17144788-17205986	2	chr7:17150120-17150206;chr7:17168369-17168591	chr7:17144788-17150120;chr7:17150206-17168369;chr7:17168591-17205986;chr7:17144788-17205986	-	ENSG00000237773.9	ENSG00000237773	annotated	2;0;0;0		1;0;0;0	
MSE_52490	MSE@chr7@17150120-17150206;17168369-17168591;17256398-17256587@17144788-17259252	3	chr7:17150120-17150206;chr7:17168369-17168591;chr7:17256398-17256587	chr7:17144788-17150120;chr7:17150206-17168369;chr7:17168591-17256398;chr7:17256587-17259252;chr7:17144788-17259252	-	ENSG00000237773.9	ENSG00000237773	annotated	2;0;0;0;0		1;0;0;0;0	
MSE_52508	MSE@chr7@17291230-17291371;17295166-17295260@17286516-17299060	2	chr7:17291230-17291371;chr7:17295166-17295260	chr7:17286516-17291230;chr7:17291371-17295166;chr7:17295260-17299060;chr7:17286516-17299060	-	ENSG00000237773.9	ENSG00000237773	annotated	0;0;0;2		0;0;0;2	
MSE_52514	MSE@chr7@17897844-17897884;17907249-17907340@17897446-17940284	2	chr7:17897844-17897884;chr7:17907249-17907340	chr7:17897446-17897844;chr7:17897884-17907249;chr7:17907340-17940284;chr7:17897446-17940284	-	ENSG00000071189.21	SNX13	annotated	0;0;0;8		0;0;0;8	
MSE_52517	MSE@chr7@18656907-18656987;18657932-18658042@18648683-18666213	2	chr7:18656907-18656987;chr7:18657932-18658042	chr7:18648683-18656907;chr7:18656987-18657932;chr7:18658042-18666213;chr7:18648683-18666213	+	ENSG00000048052.25	HDAC9	annotated	0;0;0;34	0.0	0;0;0;6	
MSE_52518	MSE@chr7@19090-19172;19808-19895@18334-20834	2	chr7:19090-19172;chr7:19808-19895	chr7:18334-19090;chr7:19172-19808;chr7:19895-20834;chr7:18334-20834	-	ENSG00000282572.5	FAM157D	annotated	0;0;1;0		0;0;0;0	
MSE_52580	MSE@chr7@20329367-20329513;20329690-20329776@20328856-20331650	2	chr7:20329367-20329513;chr7:20329690-20329776	chr7:20328856-20329367;chr7:20329513-20329690;chr7:20329776-20331650;chr7:20328856-20331650	-	ENSG00000271133.8	ITGB8-AS1	annotated	3;0;0;1		4;1;0;0	
MSE_52581	MSE@chr7@20329367-20329513;20329690-20329782@20328856-20330661	2	chr7:20329367-20329513;chr7:20329690-20329782	chr7:20328856-20329367;chr7:20329513-20329690;chr7:20329782-20330661;chr7:20328856-20330661	-	ENSG00000271133.8	ITGB8-AS1	annotated	3;0;0;0		4;1;0;0	
MSE_52582	MSE@chr7@20329367-20329513;20329690-20329782@20328856-20331650	2	chr7:20329367-20329513;chr7:20329690-20329782	chr7:20328856-20329367;chr7:20329513-20329690;chr7:20329782-20331650;chr7:20328856-20331650	-	ENSG00000271133.8	ITGB8-AS1	annotated	3;0;0;1		4;1;0;0	
MSE_52583	MSE@chr7@20329367-20329513;20329690-20329782@20328856-20331261	2	chr7:20329367-20329513;chr7:20329690-20329782	chr7:20328856-20329367;chr7:20329513-20329690;chr7:20329782-20331261;chr7:20328856-20331261	-	ENSG00000271133.8	ITGB8-AS1	annotated	3;0;0;0		4;1;0;0	
MSE_52584	MSE@chr7@20329367-20329513;20329696-20329782@20328856-20331650	2	chr7:20329367-20329513;chr7:20329696-20329782	chr7:20328856-20329367;chr7:20329513-20329696;chr7:20329782-20331650;chr7:20328856-20331650	-	ENSG00000271133.8	ITGB8-AS1	annotated	3;0;0;1		4;0;0;0	
MSE_52588	MSE@chr7@21428677-21428792;21429289-21430843@21428258-21477079	2	chr7:21428677-21428792;chr7:21429289-21430843	chr7:21428258-21428677;chr7:21428792-21429289;chr7:21430843-21477079;chr7:21428258-21477079	+	ENSG00000105866.15	SP4	annotated	0;9;6;0		3;3;2;0	
MSE_52589	MSE@chr7@21428682-21428792;21429289-21430843@21428258-21477079	2	chr7:21428682-21428792;chr7:21429289-21430843	chr7:21428258-21428682;chr7:21428792-21429289;chr7:21430843-21477079;chr7:21428258-21477079	+	ENSG00000105866.15	SP4	annotated	0;9;6;0		0;3;2;0	
MSE_52591	MSE@chr7@21916754-21916894;21940262-21940315@21911754-21945781	2	chr7:21916754-21916894;chr7:21940262-21940315	chr7:21911754-21916754;chr7:21916894-21940262;chr7:21940315-21945781;chr7:21911754-21945781	-	ENSG00000164649.20	CDCA7L	annotated	3;0;0;0		3;0;0;0	
MSE_52592	MSE@chr7@2225410-2225550;2229984-2230143@2222754-2232872	2	chr7:2225410-2225550;chr7:2229984-2230143	chr7:2222754-2225410;chr7:2225550-2229984;chr7:2230143-2232872;chr7:2222754-2232872	-	ENSG00000002822.16	MAD1L1	annotated	15;23;0;0	1.0	9;12;0;0	
MSE_52593	MSE@chr7@2225410-2225550;2229984-2230143;2230549-2230724@2222754-2232872	3	chr7:2225410-2225550;chr7:2229984-2230143;chr7:2230549-2230724	chr7:2222754-2225410;chr7:2225550-2229984;chr7:2230143-2230549;chr7:2230724-2232872;chr7:2222754-2232872	-	ENSG00000002822.16	MAD1L1	annotated	15;23;19;1;0	1.0	9;12;8;1;0	
MSE_52594	MSE@chr7@2225410-2225550;2229984-2230143;2230549-2230727@2222754-2232872	3	chr7:2225410-2225550;chr7:2229984-2230143;chr7:2230549-2230727	chr7:2222754-2225410;chr7:2225550-2229984;chr7:2230143-2230549;chr7:2230727-2232872;chr7:2222754-2232872	-	ENSG00000002822.16	MAD1L1	annotated	15;23;19;6;0	1.0	9;12;8;6;0	
MSE_52595	MSE@chr7@2225410-2225550;2229984-2230143;2230549-2230764@2222754-2232872	3	chr7:2225410-2225550;chr7:2229984-2230143;chr7:2230549-2230764	chr7:2222754-2225410;chr7:2225550-2229984;chr7:2230143-2230549;chr7:2230764-2232872;chr7:2222754-2232872	-	ENSG00000002822.16	MAD1L1	annotated	15;23;19;1;0	1.0	9;12;8;1;0	
MSE_52596	MSE@chr7@22817412-22817548;22818000-22818048@22813185-22822677	2	chr7:22817412-22817548;chr7:22818000-22818048	chr7:22813185-22817412;chr7:22817548-22818000;chr7:22818048-22822677;chr7:22813185-22822677	-	ENSG00000196683.12	TOMM7	annotated	3;0;1309;16	0.9647058823529412	0;0;1338;19	0.9591397849462365
MSE_52597	MSE@chr7@22854865-22854964;22856522-22856556@22854280-22856973	2	chr7:22854865-22854964;chr7:22856522-22856556	chr7:22854280-22854865;chr7:22854964-22856522;chr7:22856556-22856973;chr7:22854280-22856973	+	ENSG00000228649.12	SNHG26	annotated	0;0;1;0		0;0;2;0	
MSE_52598	MSE@chr7@22856973-22857016;22858571-22858795@22856556-22860547	2	chr7:22856973-22857016;chr7:22858571-22858795	chr7:22856556-22856973;chr7:22857016-22858571;chr7:22858795-22860547;chr7:22856556-22860547	+	ENSG00000228649.12	SNHG26	annotated	1;0;0;0		2;0;0;0	
MSE_52599	MSE@chr7@22856973-22857016;22858571-22858795;22860547-22860638@22856556-22872494	3	chr7:22856973-22857016;chr7:22858571-22858795;chr7:22860547-22860638	chr7:22856556-22856973;chr7:22857016-22858571;chr7:22858795-22860547;chr7:22860638-22872494;chr7:22856556-22872494	+	ENSG00000228649.12	SNHG26	annotated	1;0;0;0;0		2;0;0;0;0	
MSE_52600	MSE@chr7@22856973-22857016;22858571-22858795;22860547-22860638@22856556-22860886	3	chr7:22856973-22857016;chr7:22858571-22858795;chr7:22860547-22860638	chr7:22856556-22856973;chr7:22857016-22858571;chr7:22858795-22860547;chr7:22860638-22860886;chr7:22856556-22860886	+	ENSG00000228649.12	SNHG26	annotated	1;0;0;0;0		2;0;0;0;0	
MSE_52601	MSE@chr7@22856973-22857016;22858571-22858830@22856556-22860547	2	chr7:22856973-22857016;chr7:22858571-22858830	chr7:22856556-22856973;chr7:22857016-22858571;chr7:22858830-22860547;chr7:22856556-22860547	+	ENSG00000228649.12	SNHG26	annotated	1;0;0;0		2;0;0;0	
MSE_52602	MSE@chr7@22856973-22857016;22858571-22858830;22860547-22860638@22856556-22872494	3	chr7:22856973-22857016;chr7:22858571-22858830;chr7:22860547-22860638	chr7:22856556-22856973;chr7:22857016-22858571;chr7:22858830-22860547;chr7:22860638-22872494;chr7:22856556-22872494	+	ENSG00000228649.12	SNHG26	annotated	1;0;0;0;0		2;0;0;0;0	
MSE_52603	MSE@chr7@22856973-22857016;22858571-22858830;22860547-22860638@22856556-22860886	3	chr7:22856973-22857016;chr7:22858571-22858830;chr7:22860547-22860638	chr7:22856556-22856973;chr7:22857016-22858571;chr7:22858830-22860547;chr7:22860638-22860886;chr7:22856556-22860886	+	ENSG00000228649.12	SNHG26	annotated	1;0;0;0;0		2;0;0;0;0	
MSE_52604	MSE@chr7@22856973-22857016;22858571-22858976@22856556-22860547	2	chr7:22856973-22857016;chr7:22858571-22858976	chr7:22856556-22856973;chr7:22857016-22858571;chr7:22858976-22860547;chr7:22856556-22860547	+	ENSG00000228649.12	SNHG26	annotated	1;0;0;0		2;0;0;0	
MSE_52605	MSE@chr7@22856973-22857016;22858571-22858976;22860547-22860638@22856556-22860886	3	chr7:22856973-22857016;chr7:22858571-22858976;chr7:22860547-22860638	chr7:22856556-22856973;chr7:22857016-22858571;chr7:22858976-22860547;chr7:22860638-22860886;chr7:22856556-22860886	+	ENSG00000228649.12	SNHG26	annotated	1;0;0;0;0		2;0;0;0;0	
MSE_52606	MSE@chr7@22856973-22857016;22860547-22860638@22856556-22872494	2	chr7:22856973-22857016;chr7:22860547-22860638	chr7:22856556-22856973;chr7:22857016-22860547;chr7:22860638-22872494;chr7:22856556-22872494	+	ENSG00000228649.12	SNHG26	annotated	1;0;0;0		2;0;0;0	
MSE_52607	MSE@chr7@22856973-22857016;22860547-22860638@22856556-22860886	2	chr7:22856973-22857016;chr7:22860547-22860638	chr7:22856556-22856973;chr7:22857016-22860547;chr7:22860638-22860886;chr7:22856556-22860886	+	ENSG00000228649.12	SNHG26	annotated	1;0;0;0		2;0;0;0	
MSE_52608	MSE@chr7@22856973-22857016;22871562-22871607@22856556-22872494	2	chr7:22856973-22857016;chr7:22871562-22871607	chr7:22856556-22856973;chr7:22857016-22871562;chr7:22871607-22872494;chr7:22856556-22872494	+	ENSG00000228649.12	SNHG26	annotated	1;0;0;0		2;0;0;0	
MSE_52609	MSE@chr7@22856973-22857030;22860547-22860638@22856556-22860886	2	chr7:22856973-22857030;chr7:22860547-22860638	chr7:22856556-22856973;chr7:22857030-22860547;chr7:22860638-22860886;chr7:22856556-22860886	+	ENSG00000228649.12	SNHG26	annotated	1;0;0;0		2;0;0;0	
MSE_52610	MSE@chr7@22856973-22857040;22860547-22860638@22856556-22872494	2	chr7:22856973-22857040;chr7:22860547-22860638	chr7:22856556-22856973;chr7:22857040-22860547;chr7:22860638-22872494;chr7:22856556-22872494	+	ENSG00000228649.12	SNHG26	annotated	1;0;0;0		2;0;0;0	
MSE_52611	MSE@chr7@22856973-22857040;22860547-22860638@22856556-22860886	2	chr7:22856973-22857040;chr7:22860547-22860638	chr7:22856556-22856973;chr7:22857040-22860547;chr7:22860638-22860886;chr7:22856556-22860886	+	ENSG00000228649.12	SNHG26	annotated	1;0;0;0		2;0;0;0	
MSE_52623	MSE@chr7@22960926-22961048;22964415-22964531@22960415-22976210	2	chr7:22960926-22961048;chr7:22964415-22964531	chr7:22960415-22960926;chr7:22961048-22964415;chr7:22964531-22976210;chr7:22960415-22976210	-	ENSG00000122591.13	HYCC1	annotated	0;0;3;0		0;0;5;1	
MSE_52624	MSE@chr7@22961235-22961268;22964415-22964531@22960415-22976210	2	chr7:22961235-22961268;chr7:22964415-22964531	chr7:22960415-22961235;chr7:22961268-22964415;chr7:22964531-22976210;chr7:22960415-22976210	-	ENSG00000122591.13	HYCC1	annotated	3;0;3;0		4;0;5;1	
MSE_52625	MSE@chr7@22961235-22961322;22964415-22964531@22960415-22976210	2	chr7:22961235-22961322;chr7:22964415-22964531	chr7:22960415-22961235;chr7:22961322-22964415;chr7:22964531-22976210;chr7:22960415-22976210	-	ENSG00000122591.13	HYCC1	annotated	3;1;3;0		4;4;5;1	
MSE_52626	MSE@chr7@22983944-22984045;22985548-22985735@22978448-22991061	2	chr7:22983944-22984045;chr7:22985548-22985735	chr7:22978448-22983944;chr7:22984045-22985548;chr7:22985735-22991061;chr7:22978448-22991061	-	ENSG00000122591.13	HYCC1	annotated	2;0;0;0		4;0;0;0	
MSE_52627	MSE@chr7@22985548-22985735;22991061-22991139@22984045-23013925	2	chr7:22985548-22985735;chr7:22991061-22991139	chr7:22984045-22985548;chr7:22985735-22991061;chr7:22991139-23013925;chr7:22984045-23013925	-	ENSG00000122591.13	HYCC1	annotated	0;0;2;0		0;0;6;0	
MSE_52628	MSE@chr7@23117834-23117964;23123777-23123879@23106146-23124688	2	chr7:23117834-23117964;chr7:23123777-23123879	chr7:23106146-23117834;chr7:23117964-23123777;chr7:23123879-23124688;chr7:23106146-23124688	+	ENSG00000122550.18	KLHL7	annotated	5;5;76;0	1.0	1;1;29;0	1.0
MSE_52629	MSE@chr7@23117834-23117964;23123777-23123879;23124688-23124781;23125048-23125172@23106146-23140769	4	chr7:23117834-23117964;chr7:23123777-23123879;chr7:23124688-23124781;chr7:23125048-23125172	chr7:23106146-23117834;chr7:23117964-23123777;chr7:23123879-23124688;chr7:23124781-23125048;chr7:23125172-23140769;chr7:23106146-23140769	+	ENSG00000122550.18	KLHL7	annotated	5;5;76;68;43;0	1.0	1;1;29;35;26;0	1.0
MSE_52630	MSE@chr7@23123777-23123879;23124688-23124781;23125048-23125172@23106146-23140769	3	chr7:23123777-23123879;chr7:23124688-23124781;chr7:23125048-23125172	chr7:23106146-23123777;chr7:23123879-23124688;chr7:23124781-23125048;chr7:23125172-23140769;chr7:23106146-23140769	+	ENSG00000122550.18	KLHL7	annotated	64;76;68;43;0	1.0	39;29;35;26;0	1.0
MSE_52631	MSE@chr7@23124688-23124781;23125048-23125172@23106146-23140769	2	chr7:23124688-23124781;chr7:23125048-23125172	chr7:23106146-23124688;chr7:23124781-23125048;chr7:23125172-23140769;chr7:23106146-23140769	+	ENSG00000122550.18	KLHL7	annotated	0;68;43;0	1.0	0;35;26;0	1.0
MSE_52632	MSE@chr7@23195839-23195915;23196680-23196766@23187146-23199458	2	chr7:23195839-23195915;chr7:23196680-23196766	chr7:23187146-23195839;chr7:23195915-23196680;chr7:23196766-23199458;chr7:23187146-23199458	+	ENSG00000136243.18	NUP42	unannotated	23;35;63;2	0.952755905511811	11;21;32;1	0.9552238805970149
