event_id	pos_id	exon	intron_a	intron_b	intron_c	strand	gene_id	gene_name	label	SRR601500_junction_a	SRR601500_junction_b	SRR601500_junction_c	SRR601500_PSI	SRR604528_junction_a	SRR604528_junction_b	SRR604528_junction_c	SRR604528_PSI
SE_75040	SE@chr4@103076184-103076918@103067592-103077148	chr4:103076184-103076918	chr4:103067592-103076184	chr4:103076918-103077148	chr4:103067592-103077148	-	ENSG00000164038.16	SLC9B2	annotated	98	1	5	0.908256880733945	19	0	0	
SE_75041	SE@chr4@103091620-103091737@103091285-103092600	chr4:103091620-103091737	chr4:103091285-103091620	chr4:103091737-103092600	chr4:103091285-103092600	-	ENSG00000164039.15	BDH2	annotated	0	0	101	0.0	0	0	92	0.0
SE_75042	SE@chr4@103097636-103097754@103096274-103099783	chr4:103097636-103097754	chr4:103096274-103097636	chr4:103097754-103099783	chr4:103096274-103099783	-	ENSG00000164039.15	BDH2	annotated	0	0	39	0.0	0	0	27	0.0
SE_75043	SE@chr4@103098644-103098802@103096274-103099783	chr4:103098644-103098802	chr4:103096274-103098644	chr4:103098802-103099783	chr4:103096274-103099783	-	ENSG00000164039.15	BDH2	annotated	1	0	39	0.012658227848101266	2	2	27	0.06896551724137931
SE_75044	SE@chr4@103098644-103099400@103096274-103099783	chr4:103098644-103099400	chr4:103096274-103098644	chr4:103099400-103099783	chr4:103096274-103099783	-	ENSG00000164039.15	BDH2	annotated	1	0	39	0.012658227848101266	2	0	27	0.03571428571428571
SE_75064	SE@chr4@10454805-10454988@10446539-10457317	chr4:10454805-10454988	chr4:10446539-10454805	chr4:10454988-10457317	chr4:10446539-10457317	-	ENSG00000178163.8	ZNF518B	annotated	1	1	3		0	1	2	
SE_75079	SE@chr4@104672639-104672748@104643402-104676053	chr4:104672639-104672748	chr4:104643402-104672639	chr4:104672748-104676053	chr4:104643402-104676053	+	ENSG00000245384.3	CXXC4-AS1	annotated	0	2	0		0	1	0	
SE_75080	SE@chr4@104676053-104676186@104643402-104727583	chr4:104676053-104676186	chr4:104643402-104676053	chr4:104676186-104727583	chr4:104643402-104727583	+	ENSG00000245384.3	CXXC4-AS1	annotated	0	2	0		0	1	0	
SE_75088	SE@chr4@105116829-105116918@105061474-105119869	chr4:105116829-105116918	chr4:105061474-105116829	chr4:105116918-105119869	chr4:105061474-105119869	+	ENSG00000248373.8	ENSG00000248373	annotated	0	1	0		0	0	0	
SE_75090	SE@chr4@105117502-105117643@105116918-105119869	chr4:105117502-105117643	chr4:105116918-105117502	chr4:105117643-105119869	chr4:105116918-105119869	+	ENSG00000248373.8	ENSG00000248373	annotated	0	0	1		0	0	0	
SE_75092	SE@chr4@105140510-105140592@105137718-105141209	chr4:105140510-105140592	chr4:105137718-105140510	chr4:105140592-105141209	chr4:105137718-105141209	-	ENSG00000251259.2	ENSG00000251259	annotated	0	0	0		1	0	0	
SE_75093	SE@chr4@105140510-105140592@105137718-105144452	chr4:105140510-105140592	chr4:105137718-105140510	chr4:105140592-105144452	chr4:105137718-105144452	-	ENSG00000251259.2	ENSG00000251259	annotated	0	0	0		1	0	0	
SE_75094	SE@chr4@105140510-105140592@105137718-105145495	chr4:105140510-105140592	chr4:105137718-105140510	chr4:105140592-105145495	chr4:105137718-105145495	-	ENSG00000251259.2	ENSG00000251259	annotated	0	0	0		1	0	0	
SE_75095	SE@chr4@105140510-105140592@105137718-105147242	chr4:105140510-105140592	chr4:105137718-105140510	chr4:105140592-105147242	chr4:105137718-105147242	-	ENSG00000251259.2	ENSG00000251259	annotated	0	0	0		1	0	0	
SE_75096	SE@chr4@105140510-105140592@105137718-105144428	chr4:105140510-105140592	chr4:105137718-105140510	chr4:105140592-105144428	chr4:105137718-105144428	-	ENSG00000251259.2	ENSG00000251259	annotated	0	0	0		1	0	0	
SE_75113	SE@chr4@105190360-105190486@105146979-105233897	chr4:105190360-105190486	chr4:105146979-105190360	chr4:105190486-105233897	chr4:105146979-105233897	+	ENSG00000168769.14	TET2	annotated	1	0	0		1	0	0	
SE_75114	SE@chr4@105190360-105190505@105146979-105233897	chr4:105190360-105190505	chr4:105146979-105190360	chr4:105190505-105233897	chr4:105146979-105233897	+	ENSG00000168769.14	TET2	annotated	1	1	0		1	0	0	
SE_75115	SE@chr4@105241339-105241429@105237351-105242834	chr4:105241339-105241429	chr4:105237351-105241339	chr4:105241429-105242834	chr4:105237351-105242834	+	ENSG00000168769.14	TET2	annotated	0	0	3		0	2	2	
SE_75123	SE@chr4@105424196-105424322@105399164-105446383	chr4:105424196-105424322	chr4:105399164-105424196	chr4:105424322-105446383	chr4:105399164-105446383	-	ENSG00000138777.20	PPA2	annotated	113	27	5	0.9333333333333333	49	16	2	0.9420289855072463
SE_75124	SE@chr4@105437950-105438036@105424322-105446383	chr4:105437950-105438036	chr4:105424322-105437950	chr4:105438036-105446383	chr4:105424322-105446383	-	ENSG00000138777.20	PPA2	annotated	85	63	27	0.7326732673267327	38	42	16	0.7142857142857143
SE_75125	SE@chr4@105437950-105438036@105424322-105456681	chr4:105437950-105438036	chr4:105424322-105437950	chr4:105438036-105456681	chr4:105424322-105456681	-	ENSG00000138777.20	PPA2	annotated	85	0	0	1.0	38	0	0	1.0
SE_75126	SE@chr4@105447995-105448093@105446502-105449350	chr4:105447995-105448093	chr4:105446502-105447995	chr4:105448093-105449350	chr4:105446502-105449350	-	ENSG00000138777.20	PPA2	annotated	0	0	100	0.0	0	0	44	0.0
SE_75127	SE@chr4@105449350-105449403@105446502-105453598	chr4:105449350-105449403	chr4:105446502-105449350	chr4:105449403-105453598	chr4:105446502-105453598	-	ENSG00000138777.20	PPA2	annotated	100	55	2	0.9748427672955975	44	37	2	0.9529411764705882
SE_75128	SE@chr4@105453598-105453642@105449403-105473894	chr4:105453598-105453642	chr4:105449403-105453598	chr4:105453642-105473894	chr4:105449403-105473894	-	ENSG00000138777.20	PPA2	annotated	55	9	5	0.8648648648648649	37	5	4	0.84
SE_75129	SE@chr4@105456248-105456291@105453642-105456681	chr4:105456248-105456291	chr4:105453642-105456248	chr4:105456291-105456681	chr4:105453642-105456681	-	ENSG00000138777.20	PPA2	annotated	0	0	52	0.0	0	0	36	0.0
SE_75130	SE@chr4@105456681-105456745@105453642-105473894	chr4:105456681-105456745	chr4:105453642-105456681	chr4:105456745-105473894	chr4:105453642-105473894	-	ENSG00000138777.20	PPA2	annotated	52	36	9	0.8301886792452831	36	23	5	0.855072463768116
SE_75131	SE@chr4@105456696-105456745@105453642-105473894	chr4:105456696-105456745	chr4:105453642-105456696	chr4:105456745-105473894	chr4:105453642-105473894	-	ENSG00000138777.20	PPA2	annotated	0	36	9	0.6666666666666666	0	23	5	0.696969696969697
SE_75132	SE@chr4@105473340-105473775@105456745-105473894	chr4:105473340-105473775	chr4:105456745-105473340	chr4:105473775-105473894	chr4:105456745-105473894	-	ENSG00000138777.20	PPA2	annotated	1	0	36	0.0136986301369863	1	0	23	0.02127659574468085
SE_75133	SE@chr4@1056838-1057004@1056503-1058321	chr4:1056838-1057004	chr4:1056503-1056838	chr4:1057004-1058321	chr4:1056503-1058321	-	ENSG00000178222.14	RNF212	annotated	17	25	0	1.0	25	33	0	1.0
SE_75134	SE@chr4@105702886-105703023@105700014-105703648	chr4:105702886-105703023	chr4:105700014-105702886	chr4:105703023-105703648	chr4:105700014-105703648	-	ENSG00000138785.16	INTS12	annotated	0	0	3		0	1	6	
SE_75135	SE@chr4@105702886-105703023@105700014-105708638	chr4:105702886-105703023	chr4:105700014-105702886	chr4:105703023-105708638	chr4:105700014-105708638	-	ENSG00000138785.16	INTS12	annotated	0	0	6		0	0	3	
SE_75136	SE@chr4@105703648-105703809@105703023-105708638	chr4:105703648-105703809	chr4:105703023-105703648	chr4:105703809-105708638	chr4:105703023-105708638	-	ENSG00000138785.16	INTS12	annotated	0	0	0		1	4	0	
SE_75137	SE@chr4@105703648-105703809@105700014-105708638	chr4:105703648-105703809	chr4:105700014-105703648	chr4:105703809-105708638	chr4:105700014-105708638	-	ENSG00000138785.16	INTS12	annotated	3	0	6		6	4	3	
SE_75138	SE@chr4@105705690-105705949@105700014-105707919	chr4:105705690-105705949	chr4:105700014-105705690	chr4:105705949-105707919	chr4:105700014-105707919	-	ENSG00000138785.16	INTS12	annotated	0	0	3		0	0	0	
SE_75139	SE@chr4@105707919-105708162@105700014-105708638	chr4:105707919-105708162	chr4:105700014-105707919	chr4:105708162-105708638	chr4:105700014-105708638	-	ENSG00000138785.16	INTS12	annotated	3	0	6		0	0	3	
SE_75145	SE@chr4@105912188-105912238@105898001-105927336	chr4:105912188-105912238	chr4:105898001-105912188	chr4:105912238-105927336	chr4:105898001-105927336	+	ENSG00000168743.13	NPNT	annotated	1	1	4		0	1	6	
SE_75146	SE@chr4@105912543-105912651@105912238-105927336	chr4:105912543-105912651	chr4:105912238-105912543	chr4:105912651-105927336	chr4:105912238-105927336	+	ENSG00000168743.13	NPNT	annotated	0	0	1		0	0	1	
SE_75147	SE@chr4@105932614-105932703@105927428-105937009	chr4:105932614-105932703	chr4:105927428-105932614	chr4:105932703-105937009	chr4:105927428-105937009	+	ENSG00000168743.13	NPNT	annotated	0	0	9		0	0	4	
SE_75148	SE@chr4@105958471-105958557@105942702-105959028	chr4:105958471-105958557	chr4:105942702-105958471	chr4:105958557-105959028	chr4:105942702-105959028	+	ENSG00000168743.13	NPNT	annotated	6	3	0		5	4	0	
SE_75149	SE@chr4@105967188-105967444@105959126-105970385	chr4:105967188-105967444	chr4:105959126-105967188	chr4:105967444-105970385	chr4:105959126-105970385	+	ENSG00000168743.13	NPNT	annotated	2	0	0		2	0	0	
SE_75150	SE@chr4@106194718-106194754@106193770-106212750	chr4:106194718-106194754	chr4:106193770-106194718	chr4:106194754-106212750	chr4:106193770-106212750	-	ENSG00000145348.17	TBCK	annotated	33	31	0	1.0	29	28	0	1.0
SE_75151	SE@chr4@106237491-106237538@106236808-106242470	chr4:106237491-106237538	chr4:106236808-106237491	chr4:106237538-106242470	chr4:106236808-106242470	-	ENSG00000145348.17	TBCK	annotated	0	1	26	0.018867924528301886	0	0	9	
SE_75152	SE@chr4@106251079-106251194@106250478-106251866	chr4:106251079-106251194	chr4:106250478-106251079	chr4:106251194-106251866	chr4:106250478-106251866	-	ENSG00000145348.17	TBCK	annotated	0	0	20	0.0	0	0	9	
SE_75153	SE@chr4@106254947-106255047@106252007-106260437	chr4:106254947-106255047	chr4:106252007-106254947	chr4:106255047-106260437	chr4:106252007-106260437	-	ENSG00000145348.17	TBCK	annotated	2	1	16	0.08571428571428572	0	0	5	
SE_75154	SE@chr4@106309927-106309967@106308989-106315931	chr4:106309927-106309967	chr4:106308989-106309927	chr4:106309967-106315931	chr4:106308989-106315931	-	ENSG00000145348.17	TBCK	annotated	0	0	14	0.0	0	0	4	
SE_75155	SE@chr4@106320798-106320889@106316594-106324985	chr4:106320798-106320889	chr4:106316594-106320798	chr4:106320889-106324985	chr4:106316594-106324985	+	ENSG00000164022.18	AIMP1	annotated	0	2	28	0.034482758620689655	0	0	12	0.0
SE_75156	SE@chr4@106320866-106320889@106316594-106324985	chr4:106320866-106320889	chr4:106316594-106320866	chr4:106320889-106324985	chr4:106316594-106324985	+	ENSG00000164022.18	AIMP1	annotated	0	2	28	0.034482758620689655	0	0	12	0.0
SE_75157	SE@chr4@106320866-106321451@106316594-106324985	chr4:106320866-106321451	chr4:106316594-106320866	chr4:106321451-106324985	chr4:106316594-106324985	+	ENSG00000164022.18	AIMP1	annotated	0	9	28	0.13846153846153847	0	7	12	0.22580645161290322
SE_75159	SE@chr4@106321177-106321451@106320889-106324985	chr4:106321177-106321451	chr4:106320889-106321177	chr4:106321451-106324985	chr4:106320889-106324985	+	ENSG00000164022.18	AIMP1	annotated	0	9	2		0	7	0	
SE_75160	SE@chr4@106324985-106325118@106316594-106327451	chr4:106324985-106325118	chr4:106316594-106324985	chr4:106325118-106327451	chr4:106316594-106327451	+	ENSG00000164022.18	AIMP1	annotated	28	89	0	1.0	12	45	0	1.0
SE_75161	SE@chr4@106324985-106325118@106321451-106327451	chr4:106324985-106325118	chr4:106321451-106324985	chr4:106325118-106327451	chr4:106321451-106327451	+	ENSG00000164022.18	AIMP1	annotated	9	89	0	1.0	7	45	0	1.0
SE_75162	SE@chr4@106328076-106328243@106327564-106331672	chr4:106328076-106328243	chr4:106327564-106328076	chr4:106328243-106331672	chr4:106327564-106331672	+	ENSG00000164022.18	AIMP1	annotated	83	63	0	1.0	37	48	0	1.0
SE_75163	SE@chr4@106338780-106338965@106337037-106347526	chr4:106338780-106338965	chr4:106337037-106338780	chr4:106338965-106347526	chr4:106337037-106347526	+	ENSG00000164022.18	AIMP1	annotated	0	0	80	0.0	0	0	59	0.0
SE_75171	SE@chr4@107718342-107718396@107701285-107720120	chr4:107718342-107718396	chr4:107701285-107718342	chr4:107718396-107720120	chr4:107701285-107720120	-	ENSG00000138801.9	PAPSS1	annotated	0	0	101	0.0	0	0	37	0.0
SE_75175	SE@chr4@107893496-107893637@107893163-107989568	chr4:107893496-107893637	chr4:107893163-107893496	chr4:107893637-107989568	chr4:107893163-107989568	-	ENSG00000245293.6	CYP2U1-AS1	annotated	1	0	0		0	0	0	
SE_75176	SE@chr4@107893496-107893637@107893163-107921939	chr4:107893496-107893637	chr4:107893163-107893496	chr4:107893637-107921939	chr4:107893163-107921939	-	ENSG00000245293.6	CYP2U1-AS1	annotated	1	0	0		0	0	0	
SE_75177	SE@chr4@107895310-107896008@107858553-107899575	chr4:107895310-107896008	chr4:107858553-107895310	chr4:107896008-107899575	chr4:107858553-107899575	+	ENSG00000164023.15	SGMS2	annotated	0	0	0		3	0	0	
SE_75178	SE@chr4@107910341-107910549@107893637-107931971	chr4:107910341-107910549	chr4:107893637-107910341	chr4:107910549-107931971	chr4:107893637-107931971	-	ENSG00000245293.6	CYP2U1-AS1	annotated	0	1	0		0	0	0	
SE_75180	SE@chr4@107910341-107910549@107893637-107989568	chr4:107910341-107910549	chr4:107893637-107910341	chr4:107910549-107989568	chr4:107893637-107989568	-	ENSG00000245293.6	CYP2U1-AS1	annotated	0	1	0		0	0	0	
SE_75182	SE@chr4@107921939-107922010@107910549-107989568	chr4:107921939-107922010	chr4:107910549-107921939	chr4:107922010-107989568	chr4:107910549-107989568	-	ENSG00000245293.6	CYP2U1-AS1	annotated	0	0	1		0	0	0	
SE_75184	SE@chr4@107936487-107936573@107910549-107937347	chr4:107936487-107936573	chr4:107910549-107936487	chr4:107936573-107937347	chr4:107910549-107937347	-	ENSG00000245293.6	CYP2U1-AS1	annotated	0	1	0		0	0	0	
SE_75186	SE@chr4@107937347-107937391@107910549-107989568	chr4:107937347-107937391	chr4:107910549-107937347	chr4:107937391-107989568	chr4:107910549-107989568	-	ENSG00000245293.6	CYP2U1-AS1	annotated	0	0	1		0	0	0	
SE_75187	SE@chr4@108004546-108004917@107990064-108009759	chr4:108004546-108004917	chr4:107990064-108004546	chr4:108004917-108009759	chr4:107990064-108009759	+	ENSG00000138796.18	HADH	annotated	0	0	56	0.0	0	0	32	0.0
SE_75188	SE@chr4@108004664-108004917@107990064-108009759	chr4:108004664-108004917	chr4:107990064-108004664	chr4:108004917-108009759	chr4:107990064-108009759	+	ENSG00000138796.18	HADH	annotated	0	0	56	0.0	0	0	32	0.0
SE_75189	SE@chr4@108009759-108009887@107990064-108014431	chr4:108009759-108009887	chr4:107990064-108009759	chr4:108009887-108014431	chr4:107990064-108014431	+	ENSG00000138796.18	HADH	annotated	56	47	0	1.0	32	38	0	1.0
SE_75190	SE@chr4@108009759-108009887@107990064-108023474	chr4:108009759-108009887	chr4:107990064-108009759	chr4:108009887-108023474	chr4:107990064-108023474	+	ENSG00000138796.18	HADH	annotated	56	0	0	1.0	32	0	0	1.0
SE_75191	SE@chr4@108014431-108014588@108009887-108023474	chr4:108014431-108014588	chr4:108009887-108014431	chr4:108014588-108023474	chr4:108009887-108023474	+	ENSG00000138796.18	HADH	annotated	47	1	0	1.0	38	0	0	1.0
SE_75192	SE@chr4@108014431-108014588@107990064-108023474	chr4:108014431-108014588	chr4:107990064-108014431	chr4:108014588-108023474	chr4:107990064-108023474	+	ENSG00000138796.18	HADH	annotated	0	1	0		0	0	0	
SE_75193	SE@chr4@108019540-108019666@108014588-108023474	chr4:108019540-108019666	chr4:108014588-108019540	chr4:108019666-108023474	chr4:108014588-108023474	+	ENSG00000138796.18	HADH	annotated	75	75	1	0.9868421052631579	59	47	0	1.0
SE_75194	SE@chr4@108024435-108024568@108023563-108027688	chr4:108024435-108024568	chr4:108023563-108024435	chr4:108024568-108027688	chr4:108023563-108027688	+	ENSG00000138796.18	HADH	annotated	0	0	56	0.0	0	0	53	0.0
SE_75195	SE@chr4@108027688-108027760@108023563-108033176	chr4:108027688-108027760	chr4:108023563-108027688	chr4:108027760-108033176	chr4:108023563-108033176	+	ENSG00000138796.18	HADH	annotated	56	72	1	0.9846153846153847	53	48	0	1.0
SE_75196	SE@chr4@108027688-108027760@108023563-108027939	chr4:108027688-108027760	chr4:108023563-108027688	chr4:108027760-108027939	chr4:108023563-108027939	+	ENSG00000138796.18	HADH	annotated	56	0	0	1.0	53	0	0	1.0
SE_75197	SE@chr4@108027688-108028069@108023563-108033176	chr4:108027688-108028069	chr4:108023563-108027688	chr4:108028069-108033176	chr4:108023563-108033176	+	ENSG00000138796.18	HADH	annotated	56	1	1	0.9661016949152542	53	3	0	1.0
SE_75198	SE@chr4@108027939-108028069@108027760-108033176	chr4:108027939-108028069	chr4:108027760-108027939	chr4:108028069-108033176	chr4:108027760-108033176	+	ENSG00000138796.18	HADH	annotated	0	1	72	0.006896551724137931	0	3	48	0.030303030303030304
SE_75199	SE@chr4@108027939-108028069@108023563-108033176	chr4:108027939-108028069	chr4:108023563-108027939	chr4:108028069-108033176	chr4:108023563-108033176	+	ENSG00000138796.18	HADH	annotated	0	1	1		0	3	0	
SE_75200	SE@chr4@108028861-108028869@108027760-108033176	chr4:108028861-108028869	chr4:108027760-108028861	chr4:108028869-108033176	chr4:108027760-108033176	+	ENSG00000138796.18	HADH	annotated	0	0	72	0.0	0	0	48	0.0
SE_75201	SE@chr4@108032327-108032377@108027760-108033176	chr4:108032327-108032377	chr4:108027760-108032327	chr4:108032377-108033176	chr4:108027760-108033176	+	ENSG00000138796.18	HADH	annotated	0	0	72	0.0	0	0	48	0.0
SE_75202	SE@chr4@108034239-108034439@108033292-108034595	chr4:108034239-108034439	chr4:108033292-108034239	chr4:108034439-108034595	chr4:108033292-108034595	+	ENSG00000138796.18	HADH	annotated	100	0	0	1.0	59	0	0	1.0
SE_75203	SE@chr4@108063623-108063657@108048751-108064336	chr4:108063623-108063657	chr4:108048751-108063623	chr4:108063657-108064336	chr4:108048751-108064336	-	ENSG00000138795.10	LEF1	annotated	11	0	4		11	4	2	
SE_75204	SE@chr4@108063623-108063663@108048751-108064336	chr4:108063623-108063663	chr4:108048751-108063623	chr4:108063663-108064336	chr4:108048751-108064336	-	ENSG00000138795.10	LEF1	annotated	11	10	4	0.7241379310344828	11	7	2	
SE_75205	SE@chr4@108071658-108071743@108070770-108072003	chr4:108071658-108071743	chr4:108070770-108071658	chr4:108071743-108072003	chr4:108070770-108072003	-	ENSG00000138795.10	LEF1	annotated	1	0	0		0	0	0	
SE_75206	SE@chr4@108075375-108075477@108070770-108078220	chr4:108075375-108075477	chr4:108070770-108075375	chr4:108075477-108078220	chr4:108070770-108078220	-	ENSG00000138795.10	LEF1	annotated	0	0	12	0.0	0	0	12	0.0
SE_75207	SE@chr4@108081586-108081669@108079614-108083356	chr4:108081586-108081669	chr4:108079614-108081586	chr4:108081669-108083356	chr4:108079614-108083356	-	ENSG00000138795.10	LEF1	annotated	0	0	5		3	0	15	0.09090909090909091
SE_75208	SE@chr4@108089125-108089257@108083446-108163568	chr4:108089125-108089257	chr4:108083446-108089125	chr4:108089257-108163568	chr4:108083446-108163568	-	ENSG00000138795.10	LEF1	annotated	7	7	0		12	10	0	1.0
SE_75209	SE@chr4@1081419-1081467@1079688-1081567	chr4:1081419-1081467	chr4:1079688-1081419	chr4:1081467-1081567	chr4:1079688-1081567	-	ENSG00000178222.14	RNF212	annotated	6	12	6		16	19	2	0.8974358974358975
SE_75246	SE@chr4@108569290-108569364@108557064-108620308	chr4:108569290-108569364	chr4:108557064-108569290	chr4:108569364-108620308	chr4:108557064-108620308	-	ENSG00000234492.7	RPL34-DT	annotated	0	0	1		0	0	2	
SE_75247	SE@chr4@108569290-108569364@108557064-108598538	chr4:108569290-108569364	chr4:108557064-108569290	chr4:108569364-108598538	chr4:108557064-108598538	-	ENSG00000234492.7	RPL34-DT	annotated	0	0	0		0	0	1	
SE_75249	SE@chr4@108590363-108590480@108557064-108620308	chr4:108590363-108590480	chr4:108557064-108590363	chr4:108590480-108620308	chr4:108557064-108620308	-	ENSG00000234492.7	RPL34-DT	annotated	0	0	1		0	0	2	
SE_75250	SE@chr4@108590363-108590480@108557064-108598538	chr4:108590363-108590480	chr4:108557064-108590363	chr4:108590480-108598538	chr4:108557064-108598538	-	ENSG00000234492.7	RPL34-DT	annotated	0	0	0		0	0	1	
SE_75251	SE@chr4@108594670-108594811@108557064-108598538	chr4:108594670-108594811	chr4:108557064-108594670	chr4:108594811-108598538	chr4:108557064-108598538	-	ENSG00000234492.7	RPL34-DT	annotated	0	0	0		0	0	1	
SE_75255	SE@chr4@108598538-108598695@108590480-108620308	chr4:108598538-108598695	chr4:108590480-108598538	chr4:108598695-108620308	chr4:108590480-108620308	-	ENSG00000234492.7	RPL34-DT	annotated	0	0	0		0	1	0	
SE_75256	SE@chr4@108598538-108598695@108557064-108620308	chr4:108598538-108598695	chr4:108557064-108598538	chr4:108598695-108620308	chr4:108557064-108620308	-	ENSG00000234492.7	RPL34-DT	annotated	0	0	1		1	1	2	
SE_75257	SE@chr4@108598538-108598695@108557064-108608523	chr4:108598538-108598695	chr4:108557064-108598538	chr4:108598695-108608523	chr4:108557064-108608523	-	ENSG00000234492.7	RPL34-DT	annotated	0	0	0		1	0	0	
SE_75258	SE@chr4@108598538-108598695@108557064-108602713	chr4:108598538-108598695	chr4:108557064-108598538	chr4:108598695-108602713	chr4:108557064-108602713	-	ENSG00000234492.7	RPL34-DT	annotated	0	0	0		1	0	0	
